Method,Name,Error,Occurrences
GET,/Productos,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",46
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),338
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),443
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),339
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),345
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),420
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),345
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),350
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),337
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),459
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),412
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),321
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),320
GET,/Pedidos/5925,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",74
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),355
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),323
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),389
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),3600
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),364
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),321
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),322
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),310
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),346
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),317
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),303
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),364
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),330
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),336
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),447
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),344
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),323
