Method,Name,Error,Occurrences
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),220
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),139
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),164
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),176
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),157
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),823
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),188
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),150
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),50
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),50
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),150
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),132
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),177
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),155
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),160
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),50
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),262
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),57
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),176
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),321
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),199
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),173
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),212
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),226
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),252
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),193
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),47
GET,/Pedidos/5925,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",1
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),61
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),63
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),222
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),564
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),201
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),161
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),173
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),172
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),155
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),175
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),186
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),145
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),181
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),146
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),204
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),172
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),193
