Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),399
GET,/Pedidos/5925,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",105
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),381
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),405
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),342
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),4059
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),366
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),371
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),395
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),390
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),391
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),383
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),385
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),381
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),349
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),400
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),526
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),375
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),383
