Method,Name,Error,Occurrences
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),159
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),177
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),166
GET,/Productos,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",39
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),159
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),251
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),198
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),202
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),258
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),192
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),179
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),189
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),243
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),235
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),187
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),152
GET,/Pedidos/5925,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",28
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),157
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),152
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),186
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),1691
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),193
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),184
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),180
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),168
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),189
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),172
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),198
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),185
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),174
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),177
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),231
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),188
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),198
